freebase_id,wikidata_id,label
/m/05fmy,Q44585,Nobel Prize in Chemistry
/m/05fnl9,Q23547,Bryan Cranston
/m/05fny,Q42372,nebula
/m/05frqx,Q1189302,Toronto District School Board
/m/05ft32,Q466593,The Believer
/m/05ftw3,Q1549932,University of the Punjab
/m/05fw6t,Q2389651,children's music
/m/05fx1v,Q1513377,Kettering Town F.C.
/m/05fx6,Q823080,no wave
/m/05fyss,Q311744,Dennis Lehane
/m/05g2b,Q47887,Nijmegen
/m/05g2v,Q27381,North Africa
/m/05g3b,Q193390,New England Patriots
/m/05g3ss,Q252290,Saif Ali Khan
/m/05g3v,Q172435,New Orleans Saints
/m/05g49,Q219602,New York Jets
/m/05g56,Q15878,Normandy
/m/05g76,Q692417,New York Mets
/m/05g7gs,Q659212,FC St. Gallen
/m/05g7q,Q8023,Nelson Mandela
/m/05g7tj,Q1076092,technical death metal
/m/05g8ky,Q728217,Josh Schwartz
/m/05g8n,Q1358555,Ninja Tune
/m/05g8pg,Q470759,Kung Fu Hustle
/m/05g9_,Q183308,New Age
/m/05g9h,Q7320,Nazi Party
/m/05g_nr,Q3994981,2005 NCAA Division I men's basketball tournament
/m/05gd9,Q6235,nationalism
/m/05gg4,Q190618,New York Giants
/m/05ggt_,Q238919,Eileen Brennan
/m/05gh50,Q3604509,polyunsaturated fat
/m/05gjfk,Q861524,Sandefjord Fotball
/m/05glrg,Q182930,FC Rostov
/m/05glt,Q823422,National Film Registry
/m/05gm16l,Q1514848,University of Saskatchewan
/m/05gml8,Q229560,Lauren Holly
/m/05gnf,Q13974,NBC
/m/05gnf9,Q472282,Josh Charles
/m/05gp3x,Q720435,David Simon
/m/05gpy,Q69339,Nathaniel Hawthorne
/m/05gqf,Q38234,Nagasaki
/m/05gqy,Q16666,Nanjing
/m/05gsd2,Q8428,Calcio Padova
/m/05h0n,Q7860,nature
/m/05h43ls,Q739502,Sex and the City 2
/m/05h4t7,Q1188938,Silver Pictures
/m/05h5nb8,Q154590,Golden Bear
/m/05h72z,Q361670,John Sturges
/m/05h7tk,Q1173200,Dave Fleischer
/m/05h83,Q213051,nonfiction
/m/05h95s,Q11572,Avatar: The Last Airbender
/m/05hc96,Q688300,S.C. Beira-Mar
/m/05hcy,Q2467,Nassau
/m/05hd32,Q696346,Digimon Tamers
/m/05hdf,Q76711,Nastassja Kinski
/m/05hf_5,Q2303765,University of Ghana
/m/05hgj,Q8261,novel
/m/05hj0n,Q236696,Kathleen Quinlan
/m/05hj_k,Q531599,Harvey Weinstein
/m/05hjmd,Q1384661,Jesse Louis Lasky
/m/05hjnw,Q160618,Brokeback Mountain
/m/05hks,Q40787,Nicholas II of Russia
/m/05hmp6,Q614408,25th Academy Awards
/m/05hqv,Q946040,National Party of Australia
/m/05hrq4,Q1545340,Sheldon Leonard
/m/05hs4r,Q747717,heartland rock
/m/05hwn,Q183314,Khyber Pakhtunkhwa
/m/05hyf,Q7310,nazism
/m/05hyn5,Q216510,C.F. Os Belenenses
/m/05hywl,Q634829,G.D. Estoril Praia
/m/05hyzx,Q926438,Gil Vicente F.C.
/m/05hz6_,Q622432,Rio Ave F.C.
/m/05j085,Q3405814,Governor General's Award for English-language non-fiction
/m/05j0wc,Q1140193,Crispin Freeman
/m/05j49,Q2003,Newfoundland and Labrador
/m/05j9_f,Q3405798,Governor General's Award for English-language poetry
/m/05jbn,Q23197,Nashville
/m/05jcn8,Q357627,Pete Docter
/m/05jf85,Q912729,The Purple Rose of Cairo
/m/05jg58,Q379671,post-grunge
/m/05jhg,Q38926,news
/m/05jjl,Q315808,Neil Simon
/m/05jm7,Q210059,Neil Gaiman
/m/05jnl,Q11032,newspaper
/m/05jphn,Q2420151,Newfoundland Standard time
/m/05jqy,Q188724,non-steroidal anti-inflammatory drug
/m/05jt_,Q263734,nu metal
/m/05jx17,Q19523,A.S. Nancy-Lorraine
/m/05jx2d,Q19513,Montpellier Hérault Sport Club
/m/05jx5r,Q608988,CS Sedan Ardennes
/m/05jxkf,Q875538,public university
/m/05jyb2,Q2557171,Backstairs at the White House
/m/05jzt3,Q154077,Walk the Line
/m/05k17c,Q723682,dean
/m/05k2s_,Q1339951,Tom Noonan
/m/05k4my,Q621529,Lady in the Water
/m/05k79,Q214990,New Order
/m/05k7sb,Q771,Massachusetts
/m/05k8m5,Q1124153,Spinefarm Records
/m/05kb8h,Q1474597,motivational speaking
/m/05kcgsf,Q1649567,1965 Major League Baseball season
/m/05kfs,Q179497,Oliver Stone
/m/05kh_,Q24829,Orson Welles
/m/05kj_,Q824,Oregon
/m/05kjc6,Q663400,Deportivo Cali
/m/05kjlr,Q3317387,AIA Gold Medal
/m/05kkh,Q1397,Ohio
/m/05km8z,Q327391,John Box
/m/05kms,Q8377,oboe
/m/05kr_,Q1904,Ontario
/m/05krk,Q309331,Ohio State University
/m/05ksh,Q1930,Ottawa
/m/05kwx2,Q287824,Timothy Spall
/m/05kyr,Q12560,Ottoman Empire
/m/05l0j5,Q254766,Catherine Tate
/m/05l3g_,Q200569,Dutch
/m/05l4yg,Q242650,Mary McCormack
/m/05l5n,Q34217,Oxford
/m/05l64,Q585,Oslo
/m/05l71,Q324523,Las Vegas Raiders
/m/05l8y,Q842,Oman
/m/05lb30,Q350459,Ricardo Chavira
/m/05lb65,Q31970,Brenda Strong
/m/05lb87,Q442300,Mark Moses
/m/05lbzg,Q3242848,First War of Scottish Independence
/m/05ldnp,Q314935,Paul Haggis
/m/05ldxl,Q181086,A Clockwork Orange
/m/05lf_,Q124,October
/m/05lfwd,Q438406,Grey's Anatomy
/m/05ljv7,Q604813,Suzuki Omnichord
/m/05ll37,Q2986228,sports commentator
/m/05lls,Q1344,opera
/m/05lnk0,Q703897,Tom DeFalco
/m/05ls3r,Q155730,1. FC Magdeburg
/m/05lwjc,Q2256407,hip hop soul
/m/05lx3,Q4915,Ohio River
/m/05m0h,Q44279,Oliver Cromwell
/m/05m63c,Q240436,Krista Allen
/m/05m7zg,Q214601,David Tennant
/m/05m883,Q1335583,Jim Taylor
/m/05m9f9,Q713066,Tim Van Patten
/m/05m_8,Q504339,Oakland Athletics
/m/05m_jsg,Q1165208,Killers
/m/05mc7y,Q974385,Eddie Selzer
/m/05mc99,Q459007,Joe Morton
/m/05mcjs,Q336018,Julian Fellowes
/m/05md3l,Q482607,Munhwa Broadcasting Corporation
/m/05mdx,Q165328,osteoporosis
/m/05mgj0,Q922857,UK Film Council
/m/05mkhs,Q244678,Emile Hirsch
/m/05mkn,Q766445,Okinawa Prefecture
/m/05ml_s,Q309835,Timothy Olyphant
/m/05mlqj,Q441913,James Remar
/m/05mph,Q1649,Oklahoma
/m/05mrf_p,Q157879,The Ghost Writer
/m/05mrx8,Q7225114,political satire
/m/05mt6w,Q372489,Harold Faltermeyer
/m/05mt_q,Q33240,Drake
/m/05mv4,Q616591,Oberlin College
/m/05mvd62,Q536964,Ian Bryce
/m/05mwx,Q25331,Odense
/m/05mxw33,Q11989370,Jeff Bhasker
/m/05myd2,Q342252,Michael Rapaport
/m/05n19y,Q38253,Leroy Shield
/m/05n5kv,Q976544,Order of the Elephant
/m/05n6sq,Q836622,Lords of Dogtown
/m/05njw,Q19900,Oracle
/m/05njyy,Q3339059,New York Law School
/m/05nlx4,Q54274,Pirates of the Caribbean: At World's End
/m/05nlzq,Q279189,A Pup Named Scooby-Doo
/m/05nmg_,Q1051514,Raja Club Athletic
/m/05nn2c,Q2579492,Davis Entertainment
/m/05nn4k,Q931181,John Davis
/m/05np2,Q30875,Oscar Wilde
/m/05np4c,Q215849,Ellen Pompeo
/m/05nqq3,Q312783,Vivek
/m/05nqz,Q83055,Operation Barbarossa
/m/05nrg,Q538,Insular Oceania
/m/05ns4g,Q604589,Club Olimpia
/m/05nsfc,Q759482,U.S. Cremonese
/m/05nshw,Q13871,Pangasinan
/m/05nw9m,Q3111264,Pran
/m/05nwfr,Q459148,En Avant de Guingamp
/m/05nwr,Q100166,Orkney Islands
/m/05nyqk,Q1010099,Get Carter
/m/05nzw6,Q447960,Bruce McGill
/m/05p09dd,Q2033052,Oscar and Lucinda
/m/05p09zm,Q1535145,Golden Raspberry Award for Worst Screen Couple/Ensemble
/m/05p1dby,Q1535133,"Golden Raspberry Award for Worst Prequel, Remake, Rip-off or Sequel"
/m/05p1qyh,Q219810,Zombieland
/m/05p1tzf,Q219315,The Hangover
/m/05p3738,Q1322906,Centurion
/m/05p553,Q157443,comedy film
/m/05p553,Q40831,comedy
/m/05p5nc,Q233882,Frances Conroy
/m/05p606,Q39972,Ed Lauter
/m/05p6ppv,Q2735625,Goya Award for Best Spanish Language Foreign Film
/m/05p7tx,Q2045972,Milan Conservatory
/m/05p92jn,Q72077,Ellie Kemper
/m/05p9_ql,Q23614,Nurse Jackie
/m/05pbl56,Q628139,Salt
/m/05pbsry,Q728553,Community
/m/05pcjw,Q902104,private university
/m/05pcn59,Q257235,MTV Movie Award for Best Kiss
/m/05pcr,Q203013,Ottawa Senators
/m/05pd94v,Q1349100,52nd Annual Grammy Awards
/m/05pdd86,Q477865,The Sorcerer's Apprentice
/m/05pdh86,Q116928,The Twilight Saga: New Moon
/m/05pq3_,Q1322229,Enlightenment in Spain
/m/05pq9,Q319693,Oscar Hammerstein II
/m/05prs8,Q1971768,Walter F. Parkes
/m/05pt0l,Q690463,Lantana
/m/05pxnmb,Q228585,Imagine That
/m/05pyrb,Q696366,Naruto the Movie: Legend of the Stone of Gelel
/m/05q2c,Q1346110,Occidental College
/m/05q4y12,Q791651,Away We Go
/m/05q54f5,Q917254,Fair Game
/m/05q5t0b,Q385186,Golden Raspberry Award for Worst New Star
/m/05q7874,Q206336,The Runaways
/m/05q7cj,Q903494,68th Academy Awards
/m/05q8pss,Q1420891,Golden Raspberry Award for Worst Original Song
/m/05q96q6,Q223559,Robin Hood
/m/05q9g1,Q468339,Gulzar
/m/05q_dw,Q1197427,The Squid and the Whale
/m/05q_mg,Q4115716,Dave Wittenberg
/m/05qb8vx,Q189836,82nd Academy Awards
/m/05qbbfb,Q11593,The Last Airbender
/m/05qbckf,Q205028,Iron Man 2
/m/05qc_,Q634,planet
/m/05qck,Q17144,Presidential Medal of Freedom
/m/05qd_,Q159846,Paramount Pictures
/m/05qdh,Q11629,art of painting
/m/05qfh,Q9418,psychology
/m/05qg6g,Q190162,Zoe Saldaña
/m/05qgc,Q482,poetry
/m/05qgd9,Q7896545,University of Virginia School of Law
/m/05qhnq,Q166565,Mick Harvey
/m/05qhw,Q36,Poland
/m/05qjc,Q184485,performing arts
/m/05qjt,Q413,physics
/m/05qkp,Q691,Papua New Guinea
/m/05qm9f,Q622240,In the Heat of the Night
/m/05qmj,Q859,Plato
/m/05qqm,Q809,Polish
/m/05qt0,Q7163,politics
/m/05qtcv,Q3496304,Rajpal Yadav
/m/05qtj,Q90,Paris
/m/05qw5,Q557,Patti Smith
/m/05qx1,Q804,Panama
/m/05qzv,Q171091,Philip K. Dick
/m/05r1_t,Q2072393,The Ultimate Fighter
/m/05r3qc,Q502189,Space Cowboys
/m/05r4w,Q45,Portugal
/m/05r5c,Q5994,piano
/m/05r5w,Q83325,Pamela Anderson
/m/05r6t,Q3071,punk rock
/m/05r79,Q179805,political philosophy
/m/05r9t,Q373342,popular music
/m/05r_j,Q22656,petroleum
/m/05r_x5,Q105853,Karlsruher SC
/m/05rd8,Q19546,pope
/m/05rfst,Q300439,A History of Violence
/m/05rgl,Q98,Pacific Ocean
/m/05rh2,Q1979,Prince Edward Island
/m/05rnp1,Q738410,Charles Band
/m/05rrtf,Q512858,Spyglass Media Group
/m/05rrw9,Q252612,First Continental Congress
/m/05rwpb,Q42201,independent music
/m/05rx__,Q276273,H. Jon Benjamin
/m/05ry0p,Q237190,Samantha Mathis
/m/05rznz,Q958,South Sudan
/m/05s34b,Q2974371,Cumulus Media Networks
/m/05s9tm,Q1320883,talent manager
/m/05s_c38,Q74548,Chris Wood
/m/05s_k6,Q2084961,20th Century Studios Home Entertainment
/m/05sb1,Q843,Pakistan
/m/05sbv3,Q577757,Gigi
/m/05sdxx,Q360313,Gil Bellows
/m/05sfs,Q23540,Protestantism
/m/05slvm,Q266467,Kate Nelligan
/m/05smlt,Q667982,creative director
/m/05sns6,Q191040,Mr. & Mrs. Smith
/m/05snw,Q169470,physicist
/m/05sq0m,Q455939,Patty Loveless
/m/05sq20,Q464232,Pam Tillis
/m/05sq84,Q314831,Richard Griffiths
/m/05strv,Q925604,Marshall Herskovitz
/m/05sw5b,Q969270,Recess: School's Out
/m/05swd,Q1935609,propaganda film
/m/05sxg2,Q1759246,theatrical producer
/m/05sxr_,Q208696,Tarzan
/m/05sxzwc,Q596085,Jonah Hex
/m/05sy0cv,Q3600481,ABC Afterschool Special
/m/05sy2k_,Q28537,The Vampire Diaries
/m/05sy_5,Q188000,Crash
/m/05szp,Q185465,Paula Abdul
/m/05szq8z,Q192979,Clash of the Titans
/m/05t0_2v,Q753899,Scott Pilgrim vs. the World
/m/05t0zfv,Q1363909,Bleach: Fade to Black
/m/05t2fh4,Q612768,Jonas Brothers World Tour 2009
/m/05t4q,Q39631,physician
/m/05t54s,Q50861,Live Free or Die Hard
/m/05t7c1,Q156725,University of Hamburg
/m/05tbn,Q1400,Pennsylvania
/m/05tcx0,Q1425661,folk punk
/m/05tfm,Q191477,Pittsburgh Steelers
/m/05tfn1,Q223727,Beitar Jerusalem F.C.
/m/05tg3,Q219714,Philadelphia Eagles
/m/05tgks,Q749661,Maid in Manhattan
/m/05tgm,Q29536,paganism
/m/05th69,Q950380,CBS Corporation
/m/05th8t,Q435312,Molly Parker
/m/05tjm3,Q95111,Norman Taurog
/m/05tk7y,Q294819,Rodrigo Santoro
/m/05tr7,Q695,Palau
/m/05txrz,Q220308,Seth Rogen
/m/05ty4m,Q325396,Judd Apatow
/m/05typm,Q238052,Swoosie Kurtz
/m/05v10,Q733,Paraguay
/m/05v1sb,Q586320,Lyle R. Wheeler
/m/05v38p,Q220423,Chocolat
/m/05v45k,Q500155,Jack Elam
/m/05v8c,Q928,Philippines
/m/05v954,Q2966652,Christopher Sabat
/m/05v_8y,Q424763,onium betaine
/m/05vc35,Q1255010,Dragon Ball Z: Bojack Unbound
/m/05vc71,Q746756,Royal medal
/m/05vjt6,Q216661,C.D. Tenerife
/m/05vk_d,Q80069,Megan Fox
/m/05vsb7,Q3714948,2005 NFL Draft
/m/05vsxz,Q317343,Chiwetel Ejiofor
/m/05vtbl,Q369717,Bruce Timm
/m/05vtw,Q7867,psychiatry
/m/05vw7,Q43382,Plymouth
/m/05vxdh,Q752313,Bridget Jones's Diary
/m/05vyk,Q486748,pianist
/m/05vz3zq,Q15180,Soviet Union
/m/05vzql,Q2748513,Trisha Krishnan
/m/05vzw3,Q4355977,Mark Stent
/m/05w1vf,Q376131,Stephen Tobolowsky
/m/05w3f,Q206159,psychedelic rock
/m/05w3y,Q170416,Koninklijke Philips NV
/m/05w5d,Q483978,Pentecostalism
/m/05w6cw,Q191842,Jesse McCartney
/m/05w88j,Q706513,Charles S. Dutton
/m/05wdgq,Q560178,Jackie Shroff
/m/05wgy,Q123028,pediatrics
/m/05whq_9,Q44131,Werner Herzog
/m/05wjnt,Q316756,Jay Baruchel
/m/05wkw,Q11633,photography
/m/05wm88,Q686301,Tyler Perry
/m/05wp1p,Q318428,Wallace & Gromit: The Curse of the Were-Rabbit
/m/05wpnx,Q675208,Ferret Music
/m/05wqr1,Q1372770,William Sanderson
/m/05wvs,Q8054,protein
/m/05x2s,Q1341487,Philip K. Dick Award
/m/05x2t7,Q922527,Orry-Kelly
/m/05x30m,Q14821,Coburg
/m/05x72k,Q1314180,Street Fighter II V
/m/05x8n,Q220883,Poul Anderson
/m/05x_5,Q217741,Purdue University
/m/05xb7q,Q1661751,University of Karachi
/m/05xbx,Q215616,PBS
/m/05xd8x,Q2475653,Subhash Ghai
/m/05xd_v,Q492789,Michael Murphy
/m/05xf75,Q208026,Tom Hardy
/m/05xjb,Q42603,priest
/m/05xls,Q5482740,programmer
/m/05xltf,Q657558,Relapse Records
/m/05xpms,Q269901,Melora Hardin
/m/05xpv,Q484881,Peter Falk
/m/05xq9,Q188464,Pixies
/m/05xvj,Q650840,Philadelphia Phillies
/m/05xzcz,Q613931,Saba Qom F.C.
/m/05y0cr,Q128982,Cyrano de Bergerac
/m/05y5fw,Q503997,David Benioff
/m/05y5kf,Q155775,Hugh Bonneville
/m/05y7hc,Q674456,Craig Armstrong
/m/05y8n7,Q1643549,dance-punk
/m/05yh_t,Q31293,Vondie Curtis-Hall
/m/05ypj5,Q698962,The Glenn Miller Story
/m/05ys0ws,Q32165,32nd Berlin International Film Festival
/m/05ys0wz,Q32166,34th Berlin International Film Festival
/m/05ys0xf,Q469999,39th Berlin International Film Festival
/m/05yvfd,Q312789,Shakti Kapoor
/m/05ywg,Q1085,Prague
/m/05yzt_,Q658614,Carmine Coppola
/m/05z01,Q48947,Plymouth Argyle F.C.
/m/05z1_,Q28865,Python
/m/05z43v,Q3778705,The Gathering Storm
/m/05z55,Q178,pasta
/m/05z775,Q272919,Kari Wahlgren
/m/05z7c,Q163038,Psycho
/m/05z8cq,Q644157,Kalmar FF
/m/05z96,Q49757,poet
/m/05z_kps,Q557596,Fish Tank
/m/05z_p6,Q31225,Mark Robson
/m/05zbm4,Q177311,Joseph Gordon-Levitt
/m/05zdk2,Q3196775,Rakhee Gulzar
/m/05zh9c,Q722519,Leonard Goldberg
/m/05zhg,Q172438,Peterborough
/m/05zj6x,Q18505,AFC Telford United
/m/05zjd,Q5146,Portuguese
/m/05zjtn4,Q860527,University of North Texas
/m/05zjx,Q720581,Paul Reubens
/m/05zkcn5,Q820046,MTV Movie Award for Best Song from a Movie
/m/05zksls,Q249397,67th Golden Globe Awards
/m/05zl0,Q21578,Princeton University
/m/05zlld0,Q171453,Transformers
/m/05zm34,Q525495,punter
/m/05znbh7,Q2131160,Bodyguards and Assassins
/m/05znxx,Q156309,The Fugitive
/m/05zpghd,Q178966,The Invention of Lying
/m/05zr0xl,Q16756,Modern Family
/m/05zr6wv,Q4220900,MTV Movie Award for Best On-Screen Duo
/m/05zrn,Q42478,Perl
/m/05zrvfd,Q425675,MTV Movie Award for Best Scared-As-S**t Performance
/m/05zrx3v,Q5525494,Gary Lucchesi
/m/05ztjjw,Q540977,MTV Movie Award for Best Movie
/m/05ztm4r,Q23403,Josh Sussman
/m/05ztrmj,Q734036,MTV Movie Award for Best Fight
/m/05zvj3m,Q905247,MTV Movie Award for Best Comedic Performance
/m/05zvq6g,Q1377738,European Film Award for Best Actress
/m/05zvzf3,Q1061541,A Prophet
/m/05zwrg0,Q927826,Never Let Me Go
/m/05zx7xk,Q748006,MTV Movie Award for Best New Filmmaker
/m/05zy2cy,Q18954,Tron: Legacy
/m/05zy3sc,Q206497,The Blind Side
/m/0603qp,Q722115,Larry Charles
/m/0604m,Q42620,Palestinian National Authority
/m/060_7,Q5593,Pablo Picasso
/m/060__7,Q582147,Snow Falling on Cedars
/m/060__y,Q1257444,film adaptation
/m/060bp,Q14212,prime minister
/m/060c4,Q30461,president
/m/060d2,Q11696,President of the United States
/m/060j8b,Q313039,John Krasinski
/m/060kv,Q59,PHP
/m/060m4,Q839078,Prime Minister of Canada
/m/060pl5,Q1689199,Jim Reardon
/m/060ppp,Q283457,E. W. Scripps Company
/m/060s9,Q10729319,list of prime ministers of the United Kingdom
/m/060s9,Q14211,Prime Minister of the United Kingdom
/m/060v34,Q679679,House of Wax
/m/060wq,Q675576,Pueblo
/m/06101p,Q707336,Wong Jing
/m/06151l,Q362697,Freddy Rodriguez
/m/061681,Q107226,The Bourne Ultimatum
/m/06182p,Q389336,American Academy of Dramatic Arts
/m/06196,Q142392,Prometheus Award
/m/0619_,Q72259,Portsmouth
/m/0619m3,Q2302133,swingman
/m/061_f,Q13099586,pear
/m/061_f,Q434,Pyrus
/m/061dn_,Q1138789,The Weinstein Company
/m/061fhg,Q1391336,comedy rock
/m/061k5,Q2683,Parma
/m/061xhr,Q412457,phytosterol
/m/061xq,Q653772,Pittsburgh Pirates
/m/061y4q,Q652228,Tomoyuki Tanaka
/m/061zc_,Q107130,Rajesh Khanna
/m/0621cs,Q2296495,garage punk
/m/0627sn,Q1337082,Freddie Francis
/m/0627zr,Q967495,Vadivelu
/m/062cg6,Q10346114,Patrick Loubert
/m/062dn7,Q36767,Robert Pattinson
/m/062f2j,Q973150,mandopop
/m/062ftr,Q2031292,Paul Feig
/m/062hgx,Q271426,Pamela Adlon
/m/062qg,Q3183,Perth
/m/062yh9,Q1043824,Carmine Infantino
/m/062z7,Q36442,political science
/m/062zjtt,Q217020,Thor
/m/062zm5h,Q182218,The Avengers
/m/0631_,Q178169,Presbyterianism
/m/0633p0,Q286777,Anna Deavere Smith
/m/063472,Q1691552,Joe Pasternak
/m/063576,Q5546035,George Washington University Law School
/m/0638kv,Q261997,William Cameron Menzies
/m/0639bg,Q485803,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe"
/m/063_j5,Q1423695,Kiss Kiss Bang Bang
/m/063_t,Q177984,Peter Sellers
/m/063b4k,Q219124,Guillermo del Toro
/m/063fh9,Q222023,The Chronicles of Narnia: Prince Caspian
/m/063g7l,Q271464,Terry Crews
/m/063hp4,Q309153,Singin' in the Rain
/m/063lqs,Q5877090,Hogan Sheffer
/m/063t3j,Q130799,James Blunt
/m/063vn,Q8619,Pierre Trudeau
/m/063y9fp,Q2121056,Superman/Batman: Public Enemies
/m/063y_ky,Q1062019,MTV Movie Award for Best Breakthrough Performance
/m/063ykwt,Q19570,The Good Wife
/m/063yv,Q170082,psychosis
/m/063zky,Q2392121,The Jetsons Meet the Flintstones
/m/0640m69,Q121810,Grown Ups
/m/0640y35,Q378311,Alvin and the Chipmunks: The Squeakquel
/m/064177,Q463883,Frances Marion
/m/0641g8,Q3090628,Milt Franklyn
/m/0641kkh,Q3841639,MTV Movie Award for Most Desirable Female
/m/0642xf3,Q244333,Percy Jackson & the Olympians: The Lightning Thief
/m/0642ykh,Q474082,The Chronicles of Narnia: The Voyage of the Dawn Treader
/m/06439y,Q595916,2005 NBA Draft
/m/06449,Q189729,Philip Glass
/m/0646qh,Q3807701,Jean Passanante
/m/064_8sq,Q150,French
/m/064f29,Q689093,Gameloft
/m/064jjy,Q183141,Peter Berg
/m/064lqk,Q63885,Christian punk
/m/064lsn,Q150804,The Pianist
/m/064n1pz,Q276343,The Girl with the Dragon Tattoo
/m/064ndc,Q82352,Radio
/m/064nh4k,Q233739,Jenna Ushkowitz
/m/064p92m,Q7808398,Tinnu Anand
/m/064q5v,Q1462630,Why We Fight
/m/064r97z,Q2271049,Grey Gardens
/m/064r9cb,Q1025106,Universal Republic Records
/m/064t9,Q37073,pop music
/m/064vjs,Q1141850,canoe sprint
/m/064xm0,Q2340668,music video director
/m/064xp,Q13375,Pisa
/m/0652ty,Q976176,Saul Rubinek
/m/065_cjc,Q1164753,Paul
/m/065b6q,Q115026,Swedish Americans
/m/065d1h,Q445608,Eric Tsang
/m/065dc4,Q160560,The Da Vinci Code
/m/065jlv,Q235572,Geraldine Somerville
/m/065ky,Q12431,Pyrenees
/m/065mm1,Q262738,Edie McClurg
/m/065r8g,Q5149662,Columbia College Chicago
/m/065vxq,Q1636558,Victory Records
/m/065y4w7,Q4614,University of Southern California
/m/065ydwb,Q1150316,Anna Camp
/m/065ym0c,Q2412823,Detective Dee and the Mystery of the Phantom Flame
/m/065z3_x,Q470665,Secretariat
/m/065zf3p,Q702455,RB Leipzig
/m/065zlr,Q599432,Nutty Professor II: The Klumps
/m/065zr,Q4478,Punjab
/m/0660b9b,Q1164779,The Men Who Stare at Goats
/m/0661m4p,Q327713,Men in Black 3
/m/0661ql3,Q25188,Inception
/m/06688p,Q24632,John Barrowman
/m/066d03,Q475221,deathcore
/m/066dv,Q42857,prophet
/m/066l3y,Q4115624,Monica Rial
/m/066m4g,Q40032,T. R. Knight
/m/066wd,Q131359,professional wrestling
/m/066yfh,Q5134470,Clive A. Smith
/m/0671wk,Q94345,Order of St. Olav
/m/0674cw,Q55408,Hrishikesh Mukherjee
/m/0674hk,Q1066018,Toei Company
/m/0674l0,Q122549,Shochiku
/m/0677j,Q956501,Pembroke College
/m/0677ng,Q240523,Swizz Beatz
/m/0678gl,Q3268367,Wally Wingert
/m/06796,Q183257,psychotherapy
/m/067ghz,Q103569,Alien
/m/067hq2,Q2748093,Lori Alan
/m/067jsf,Q270691,Sridevi
/m/067mj,Q921267,Phish
/m/067nsm,Q2026379,Tricky Stewart
/m/067nv,Q432386,preacher
/m/067sqt,Q199929,Jennifer Morrison
/m/067x44,Q2621011,William Lava
/m/067xw,Q1351554,Peter David
/m/067z2v,Q3886119,old gold
/m/067z4,Q3926,Pretoria
/m/067zx9,Q12230,Real Murcia
/m/0680m7,Q797446,burgundy
/m/0680x0,Q326426,string
/m/06823p,Q478780,Talk to Her
/m/0683n,Q214642,Paul Auster
/m/0686zv,Q313020,Dominic West
/m/0688f,Q58635,Punjabi
/m/068cn,Q1216,Piedmont
/m/068g3p,Q552031,Daniel Roebuck
/m/068gn,Q145752,Purple Heart
/m/068l3t,Q339560,Accra Hearts of Oak SC
/m/068p2,Q1342,Pittsburgh
/m/068p_,Q12195,poliomyelitis
/m/0690ct,Q210864,Le Mans F.C.
/m/0690dn,Q501693,ES Troyes AC
/m/06924p,Q2280497,country pop
/m/06929s,Q1344190,Enron: The Smartest Guys in the Room
/m/0693l,Q3772,Quentin Tarantino
/m/0694j,Q176,Quebec
/m/06953q,Q1430587,minimal techno
/m/0697kh,Q310556,Damon Lindelof
/m/0697s,Q846,Qatar
/m/069_0y,Q715330,Andrew Lau
/m/069b85,Q186012,HTC Corporation
/m/069d68,Q53340,Bob Bryan
/m/069d71,Q53342,Mike Bryan
/m/069ld1,Q445146,Desmond Harrington
/m/069nzr,Q359604,Kyle Chandler
/m/069q4f,Q254555,Stop! Or My Mom Will Shoot
/m/069vt,Q32491,Qantas
/m/069z_5,Q707717,Henry Corden
/m/06_6j3,Q843552,Vic Mignogna
/m/06_9lg,Q2767170,Life Insurance Corporation of India
/m/06__c,Q11403,samba
/m/06__m6,Q840872,Thank You for Smoking
/m/06_bq1,Q162959,Blake Lively
/m/06_kh,Q47164,Santa Monica
/m/06_sc3,Q156069,Resident Evil: Extinction
/m/06_vpyq,Q302794,Aaron Staton
/m/06_wqk4,Q244975,Valentine's Day
/m/06_x996,Q211429,Up in the Air
/m/06_y0kx,Q817496,Benjamin Franklin Medal
/m/06b0d2,Q981809,Mehcad Brooks
/m/06b0n3,Q2292320,sexploitation film
/m/06b19,Q1420038,Queen's University
/m/06b1q,Q622747,quarterback
/m/06b3g4,Q722038,M.C. Gainey
/m/06b4wb,Q264418,Russi Taylor
/m/06b7s9,Q8012898,UCLA School of Law
/m/06b9n,Q8733,Qing Dynasty
/m/06b_0,Q51552,Roman Polanski
/m/06b_j,Q7737,Russian
/m/06bc59,Q3114616,Hannibal Rising
/m/06bd5j,Q810012,Basic Instinct 2
/m/06bng,Q123078,Robert A. Heinlein
/m/06bnz,Q159,Russia
/m/06bpt_,Q241662,groove metal
/m/06br6t,Q547272,Animal Collective
/m/06brp0,Q4992236,Mitchell Hurwitz
/m/06bss,Q276524,Robert Byrd
/m/06btq,Q1387,Rhode Island
/m/06bw5,Q1140775,Reed College
/m/06by7,Q11399,rock music
/m/06bzwt,Q296370,David Morse
/m/06c0j,Q9960,Ronald Reagan
/m/06c0ns,Q571197,Tango & Cash
/m/06c1y,Q218,Romania
/m/06c44,Q1511,Richard Wagner
/m/06c53w,Q339896,Ajith Kumar
/m/06c62,Q220,Rome
/m/06c6l,Q5463,Rocky Mountains
/m/06c7mk,Q737936,Vejle Boldklub
